turbine_idx,P_rated_kW,Longitude,Latitude,Method,Unit,Input,Assembly,Transport,Disposal,Total
75178,6150,2.90667,51.53383,EF v3.1 - eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,3.3291865412182923e-06,3.614887049442946e-07,9.286751425794552e-08,-1.0061331577391766e-09,3.7825366272627934e-06
75178,6150,2.90667,51.53383,EF v3.1 - eutrophication: marine - fraction of nutrients reaching marine end compartment (N),kg N-Eq,1.0792415749808088e-05,9.62042469173097e-07,3.163112502385737e-06,-1.5530962837901075e-08,1.4902039758529021e-05
75178,6150,2.90667,51.53383,EF v3.1 - eutrophication: terrestrial - accumulated exceedance (AE),mol N-Eq,9.509968758389517e-05,9.919730459422462e-06,3.4178750923913766e-05,-1.604105839671567e-07,0.00013903775838326423
75178,6150,2.90667,51.53383,EF v3.1 - human toxicity: carcinogenic - comparative toxic unit for human (CTUh),CTUh,7.248248166541863e-11,4.687926392389275e-12,5.251711366296263e-13,-1.4496021875184919e-13,7.755061897568568e-11
75178,6150,2.90667,51.53383,"EF v3.1 - human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)",CTUh,5.982405757313154e-11,3.5359847277466516e-12,2.5768159723033454e-13,-2.1050713820532068e-15,6.361561882672648e-11
75178,6150,2.90667,51.53383,"EF v3.1 - human toxicity: carcinogenic, organics - comparative toxic unit for human (CTUh)",CTUh,1.2658424092287083e-11,1.1519416646426236e-12,2.674895393992917e-13,-1.4285514736979599e-13,1.3935000148959203e-11
75178,6150,2.90667,51.53383,EF v3.1 - human toxicity: non-carcinogenic - comparative toxic unit for human (CTUh),CTUh,2.8224200760833957e-10,1.2898583278299151e-11,6.467902156740222e-12,-6.016075705496135e-14,3.0154833228632397e-10
75178,6150,2.90667,51.53383,"EF v3.1 - human toxicity: non-carcinogenic, inorganics - comparative toxic unit for human (CTUh)",CTUh,2.7299870285861216e-10,1.242895326288137e-11,6.097585034033926e-12,-5.5595623112025036e-14,2.914696455324154e-10
75178,6150,2.90667,51.53383,"EF v3.1 - human toxicity: non-carcinogenic, organics - comparative toxic unit for human (CTUh)",CTUh,9.243304749727428e-12,4.696300154177835e-13,3.7031712270629525e-13,-4.565133942936326e-15,1.0078686753908571e-11
75178,6150,2.90667,51.53383,EF v3.1 - ionising radiation: human health - human exposure efficiency relative to u235,kBq U235-Eq,0.00045821544688323,0.0004752502768251261,3.298220818242918e-05,-1.3817046701758493e-07,0.0009663097614237677
75178,6150,2.90667,51.53383,EF v3.1 - land use - soil quality index,dimensionless,0.5103345470836889,0.003826048305823177,0.011287452454827577,-0.00020932472931845395,0.5252387231150212
75178,6150,2.90667,51.53383,EF v3.1 - material resources: metals/minerals - abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,1.823027642297208e-07,8.755250987371629e-09,1.931443986350787e-09,-1.1231216900041349e-11,1.9297822798654316e-07
75178,6150,2.90667,51.53383,EF v3.1 - ozone depletion - ozone depletion potential (ODP),kg CFC-11-Eq,1.0091055205470227e-10,1.935793093962554e-11,2.13539427136434e-11,-1.546513967018751e-13,1.4146777431126933e-10
75178,6150,2.90667,51.53383,EF v3.1 - particulate matter formation - impact on human health,disease incidence,7.971067309893373e-10,5.519074557216042e-11,4.936244673939361e-11,-6.9185606122806714e-12,8.947413626886107e-10
75178,6150,2.90667,51.53383,EF v3.1 - photochemical oxidant formation: human health - tropospheric ozone concentration increase,kg NMVOC-Eq,4.15798797277593e-05,3.820101554457552e-06,1.0294932071494637e-05,-5.516503757538097e-08,5.563974831613611e-05
75178,6150,2.90667,51.53383,EF v3.1 - water use - user deprivation potential (deprivation-weighted water consumption),m3 world eq. deprived,0.004420420697681433,0.0007296487997791515,8.508320927376573e-05,-8.317533488128515e-07,0.005234320953385537
75179,6150,2.9605,51.53433,EF v3.1 - acidification - accumulated exceedance (AE),mol H+-Eq,4.683674322646263e-05,4.4014393461289406e-06,7.269247265216819e-06,-3.9162640196380905e-08,5.846826719761201e-05
75179,6150,2.9605,51.53433,EF v3.1 - climate change - global warming potential (GWP100),kg CO2-Eq,0.008033453630253016,0.00099859501438212,0.0010669846795853205,-1.752912478858653e-05,0.01008150419943187
75179,6150,2.9605,51.53433,EF v3.1 - climate change: biogenic - global warming potential (GWP100),kg CO2-Eq,1.323082060500635e-05,2.303959445118928e-06,4.209118569304626e-07,-3.3064708392755863e-09,1.5952385436216464e-05
75179,6150,2.9605,51.53433,EF v3.1 - climate change: fossil - global warming potential (GWP100),kg CO2-Eq,0.007987004257605155,0.0009948557396323445,0.00106491599569659,-1.7522162812961913e-05,0.010029253830121128
75179,6150,2.9605,51.53433,EF v3.1 - climate change: land use and land use change - global warming potential (GWP100),kg CO2-Eq,3.321855204285303e-05,1.4353153046563066e-06,1.6477720318000533e-06,-3.655504785339776e-09,3.6297983874524056e-05
75179,6150,2.9605,51.53433,EF v3.1 - ecotoxicity: freshwater - comparative toxic unit for ecosystems (CTUe),CTUe,0.04471054833315376,0.0062686816974672575,0.006243278120410402,-0.00012973294977936878,0.05709277520125205
75179,6150,2.9605,51.53433,"EF v3.1 - ecotoxicity: freshwater, inorganics - comparative toxic unit for ecosystems (CTUe)",CTUe,0.04064969204527223,0.006066499699498081,0.0058900429484647805,-0.00012646336304725887,0.05247977133018784
75179,6150,2.9605,51.53433,"EF v3.1 - ecotoxicity: freshwater, organics - comparative toxic unit for ecosystems (CTUe)",CTUe,0.00406085628788152,0.00020218199796917616,0.0003532351719456231,-3.2695867321098934e-06,0.004613003871064209
75179,6150,2.9605,51.53433,EF v3.1 - energy resources: non-renewable - abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",0.10036501613173907,0.019875860827263676,0.014237915087419522,-0.00012131086395738091,0.13435748118246488
75179,6150,2.9605,51.53433,EF v3.1 - eutrophication: freshwater - fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,3.310130605415997e-06,3.5978610250004443e-07,9.284006594343522e-08,-1.0044809128616555e-09,3.761752292946615e-06
75179,6150,2.9605,51.53433,EF v3.1 - eutrophication: marine - fraction of nutrients reaching marine end compartment (N),kg N-Eq,1.0749168104012259e-05,9.583564446488274e-07,3.1628603809587664e-06,-1.5423657484068916e-08,1.4854961272135785e-05
75179,6150,2.9605,51.53433,EF v3.1 - eutrophication: terrestrial - accumulated exceedance (AE),mol N-Eq,9.464832361381048e-05,9.881208313589068e-06,3.417617583680751e-05,-1.5995248249993343e-07,0.0001385457552817071
75179,6150,2.9605,51.53433,EF v3.1 - human toxicity: carcinogenic - comparative toxic unit for human (CTUh),CTUh,7.23114475896338e-11,4.673887094262587e-12,5.249979035348604e-13,-1.2861764527035924e-13,7.738171494216089e-11
75179,6150,2.9605,51.53433,"EF v3.1 - human toxicity: carcinogenic, inorganics - comparative toxic unit for human (CTUh)",CTUh,5.971633596068101e-11,3.5284268149613986e-12,2.575930303726598e-13,-2.0577051120304165e-15,6.350029810090304e-11
